stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782852451.193816,trajectory,0.127912,1.000000,0.000000,2,-0.008628845,-0.015342349,-0.006713504,0.033264160,0.004359002,-0.028905158,55.000000,4.800000,0.692564989,0.074157715,-0.507987470,0.184577519,q_final,,,1.000000
1782852451.193816,trajectory,0.127912,1.000000,0.000000,3,-0.058867455,-0.057510886,0.001356569,-0.089298248,0.013589467,0.102887716,40.000000,4.830000,-0.592848757,-0.391958237,0.551210418,-0.041638339,q_final,,,1.000000
1782852451.193816,trajectory,0.127912,1.000000,0.000000,4,0.020517349,0.021115552,0.000598203,0.000671387,0.004949639,0.004278253,30.000000,2.500000,0.045935591,0.009078979,0.028641721,0.074577312,q_final,,,1.000000
1782852451.193816,trajectory,0.127912,1.000000,0.000000,5,-0.015914917,-0.014918446,0.000996471,-0.036758423,0.014125825,0.050884248,15.000000,1.500000,-0.054731511,0.032257080,0.091273435,0.036541924,q_final,,,1.000000
1782852451.193816,trajectory,0.127912,1.000000,0.000000,6,-0.013998032,-0.013720601,0.000277430,0.064956665,0.006392060,-0.058564605,12.000000,1.000000,0.025639104,-0.003204346,-0.055235440,-0.029596336,q_final,,,1.000000
1782852451.205961,trajectory,0.140083,1.000000,0.000000,1,-0.012080193,-0.012113919,-0.000033726,0.093322754,-0.008759834,-0.102082588,35.000000,5.000000,0.031833548,0.104539871,-0.511593364,-0.479759815,q_final,,,1.000000
1782852451.205961,trajectory,0.140083,1.000000,0.000000,2,-0.008628845,-0.015284293,-0.006655448,-0.035705566,0.005192577,0.040898144,55.000000,4.800000,0.492012526,0.103454590,-0.169738539,0.322273987,q_final,,,1.000000
1782852451.205961,trajectory,0.140083,1.000000,0.000000,3,-0.058867455,-0.057329892,0.001537562,0.000671387,0.016188192,0.015516805,40.000000,4.830000,-0.287420984,-0.415822983,0.136448657,-0.150972326,q_final,,,1.000000
1782852451.205961,trajectory,0.140083,1.000000,0.000000,4,0.020517349,0.021181475,0.000664126,0.031555176,0.005896163,-0.025659013,30.000000,2.500000,0.027254419,-0.058366776,-0.044223767,-0.016969348,q_final,,,1.000000
1782852451.205961,trajectory,0.140083,1.000000,0.000000,5,-0.015531540,-0.014730309,0.000801231,-0.065967560,0.016827118,0.082794677,15.000000,1.500000,-0.017188349,0.049346924,0.136210478,0.119022129,q_final,,,1.000000
1782852451.205961,trajectory,0.140083,1.000000,0.000000,6,-0.013998032,-0.013635468,0.000362564,0.025680542,0.007614419,-0.018066123,12.000000,1.000000,0.012741745,-0.000213623,-0.013715355,-0.000973610,q_final,,,1.000000
1782852451.218215,trajectory,0.152303,1.000000,0.000000,1,-0.012080193,-0.012230169,-0.000149976,0.093322754,-0.010284248,-0.103607002,35.000000,5.000000,0.024779217,0.104539871,-0.523284169,-0.498504952,q_final,,,1.000000
1782852451.218215,trajectory,0.152303,1.000000,0.000000,2,-0.008628845,-0.015215384,-0.006586538,-0.108949661,0.006096206,0.115045867,55.000000,4.800000,0.288379645,0.096130371,0.189960552,0.478340197,q_final,,,1.000000
1782852451.218215,trajectory,0.152303,1.000000,0.000000,3,-0.058484077,-0.057115063,0.001369015,0.125549316,0.019005312,-0.106544005,40.000000,4.830000,0.095875592,-0.417379379,-0.459846957,-0.363971366,q_final,,,1.000000
1782852451.218215,trajectory,0.152303,1.000000,0.000000,4,0.020517349,0.021259721,0.000742372,-0.077209473,0.006922231,0.084131704,30.000000,2.500000,-0.097910076,-0.014785767,0.232600422,0.134690346,q_final,,,1.000000
